max_pool,bn_fw_inf,unrolled_elementwise,elementwise_grid_stride,sgemm_128x64_nn,sgemm_64x64_nn
,16704,,,,7744
,6049,,,,7776
,3488,,,,7776
,5983,,,,7744
,3456,,,,7712
,5856,,,,7712
,3488,,,,7743
,17120,,,,6848
,5952,,,,6912
,3392,,,,6912
,5951,,,,6944
,3456,,,,6880
,6176,,,,6784
,3456,,,,6944
,16928,,,,6944
,6016,,,,7008
,3488,,,,7007
,6176,,,,7008
,3488,,,,7008
,6080,,,,6976
,3424,,,,7040
,16896,,,,6976
,5984,,,,7008
,3424,,,,6816
,5792,,,,6848
,3456,,,,6753
,5760,,,,6720
,3520,,,,6688
,16992,,,,6719
,6079,,,,6752
,3424,,,,6719
,6048,,,,7008
,3488,,,,7040
,5632,,,,7040
,3488,,,,7073
,16512,,,,6976
,6144,,,,7072
,3456,,,,6976
,6080,,,,7008
,3425,,,,6944
,5984,,,,6945
,3456,,,,6976
,16896,,,,6944
,6048,,,,6976
,3488,,,,6944
,6048,,,,6975
,3487,,,,6976
,6112,,,,7873
,3424,,,,7808
,16736,,,,7808
,6016,,,,7840
,3456,,,,7840
,5920,,,,7840
,3424,,,,7808
,5920,,,,7840
,3455,,,,6944
,16704,,,,6976
,6080,,,,6976
,3488,,,,6976
,6207,,,,7007
,3424,,,,7008
,5760,,,,6976
,3424,,,,7008
,16736,,,,7744
,6144,,,,7712
,3488,,,,7680
,6112,,,,7680
,3488,,,,7712
,5984,,,,7680
,3392,,,,7712
,16672,,,,7712
,6240,,,,6912
,3424,,,,6848
,6016,,,,6688
,3488,,,,6816
,6144,,,,6719
,3392,,,,6816
,16704,,,,6687
,6240,,,,6720
,3457,,,,7839
,6016,,,,7840
,3488,,,,7840
,5888,,,,7872
,3488,,,,7808
,16736,,,,7872
,6112,,,,7840
,3424,,,,7871
,5984,,,,6976
,3488,,,,7009
,5760,,,,6976
,3520,,,,7008
,16832,,,,7008
,6080,,,,6944
,3489,,,,6976
,6048,,,,6912
,3456,,,,7808
,5696,,,,7808
,3489,,,,7808
,16800,,,,7807
,6015,,,,7840
,3520,,,,7840
,6112,,,,7809
,3456,,,,7840
,5920,,,,7040
,3424,,,,7072
,16992,,,,7009
,5920,,,,7072
,3520,,,,7008
,5888,,,,7040
,3424,,,,7008
,5792,,,,7040
,3488,,,,6975
,17120,,,,7008
,6048,,,,6911
,3456,,,,6944
,5984,,,,6976
,3456,,,,6912
,5664,,,,7040
,3488,,,,7008
,16608,,,,7872
,6208,,,,7808
,3456,,,,7807
,6368,,,,7808
,3424,,,,7872
,5888,,,,7839
,3488,,,,7840
,16800,,,,7744
,6272,,,,6880
,3520,,,,6816
,5919,,,,6752
,3424,,,,6720
,5984,,,,6752
,3424,,,,6752
,16383,,,,6816
,6048,,,,6720
,3488,,,,7872
,6048,,,,7840
,3457,,,,7839
,5888,,,,7840
,3520,,,,7808
,16800,,,,7840
,6112,,,,7808
,3489,,,,7840
,6240,,,,6624
,3423,,,,6591
,5920,,,,6624
,3424,,,,6624
,16480,,,,6592
,6080,,,,6624
,3488,,,,6624
,6400,,,,6688
,3456,,,,6912
,5856,,,,6912
,3424,,,,6753
,16800,,,,6848
,6080,,,,6784
,3424,,,,6783
,5920,,,,6752
,3488,,,,6816
,6144,,,,6816
,3457,,,,6753
,16576,,,,6816
,6112,,,,6880
,3456,,,,6751
,5952,,,,6720
,3520,,,,6751
,5984,,,,6752
,3423,,,,7648
,16415,,,,7680
,6111,,,,7648
,3456,,,,7680
,5856,,,,7680
,3488,,,,7648
,5855,,,,7712
,3456,,,,7680
,16864,,,,7008
,6336,,,,7072
,3488,,,,7008
,6272,,,,7040
,3456,,,,6976
,6080,,,,7072
,3391,,,,7041
,16383,,,,7008
,6080,,,,6880
,3552,,,,6752
,5952,,,,6784
,3456,,,,6720
,5792,,,,6720
,3488,,,,6784
,16992,,,,6752
,6240,,,,6752
,3456,,,,7712
,5984,,,,7744
,3488,,,,7712
,5920,,,,7712
,3392,,,,7744
,16608,,,,7776
,6240,,,,7743
,3520,,,,7712
,6016,,,,6912
,3488,,,,6784
,5920,,,,6752
,3456,,,,6720
,16448,,,,6687
,6112,,,,6880
,3520,,,,6719
,6240,,,,6720
,3488,,,,7008
,5792,,,,6976
,3424,,,,6944
,16640,,,,7007
,6144,,,,7008
,3487,,,,6944
,6208,,,,6944
,3392,,,,6912
,5792,,,,7008
,3488,,,,6976
,16704,,,,7008
,5984,,,,6976
,3456,,,,6977
,5951,,,,7008
,3456,,,,6976
,6015,,,,7008
,3488,,,,7072
,16640,,,,7040
,6080,,,,7008
,3456,,,,7072
,6433,,,,7040
,3424,,,,7072
,5984,,,,7104
,3488,,,,7040
,16416,,,,6976
,6208,,,,7040
,3424,,,,6976
,6176,,,,7008
,3520,,,,7039
,5888,,,,7040
,3456,,,,7008
,16704,,,,7040
,6144,,,,7776
,3456,,,,7776
,5855,,,,7744
,3392,,,,7744
,5889,,,,7776
,3456,,,,7776
,16511,,,,7744
,6144,,,,7808
,3424,,,,6592
,6080,,,,6624
,3456,,,,6624
,5823,,,,6592
,3424,,,,6593
,16864,,,,6688
,6048,,,,6624
,3616,,,,6656
,6048,,,,7072
,3456,,,,7008
,6048,,,,7040
,3392,,,,6976
,17184,,,,7008
,6176,,,,6976
,3552,,,,6976
,6112,,,,6976
,3456,,,,6944
,5824,,,,6976
,3488,,,,6944
,16608,,,,6944
,5920,,,,6912
,3488,,,,6880
,5984,,,,6913
,3424,,,,6880
,5856,,,,7840
,3424,,,,7872
,16800,,,,7808
,6176,,,,7840
,3488,,,,7808
,5824,,,,7808
,3488,,,,7808
,5920,,,,7808
,3520,,,,6656
,16640,,,,6656
,6400,,,,6688
,3424,,,,6656
,6016,,,,6656
,3456,,,,6689
,5856,,,,6623
,3424,,,,6689
,16672,,,,7776
,6240,,,,7744
,3520,,,,7744
,5889,,,,7744
,3520,,,,7744
,6176,,,,7743
,3424,,,,7745
,16672,,,,7744
,6112,,,,7008
,3520,,,,6976
,5984,,,,7040
,3488,,,,7072
,5919,,,,7072
,3488,,,,7040
,16352,,,,7008
,6112,,,,7039
,3456,,,,7712
,6016,,,,7712
,3424,,,,7712
,5920,,,,7776
,3456,,,,7744
,17119,,,,7744
,6368,,,,7744
,3457,,,,7712
,5984,,,,7039
,3487,,,,7008
,5760,,,,6975
,3424,,,,7072
,16416,,,,7008
,6176,,,,7072
,3488,,,,7008
,6080,,,,7040
,3489,,,,6911
,5920,,,,6943
,3520,,,,6912
,16863,,,,6945
,6304,,,,6911
,3457,,,,6976
,6240,,,,6913
,3456,,,,6944
,5824,,,,6848
,3424,,,,6816
,16832,,,,6785
,6080,,,,6783
,3425,,,,6944
,6016,,,,6912
,3425,,,,6784
,5824,,,,6848
,3456,,,,7712
,16832,,,,7743
,6047,,,,7711
,3456,,,,7744
,5920,,,,7680
,3520,,,,7711
,5792,,,,7712
,3392,,,,7745
,16703,,,,7008
,6368,,,,7008
,3488,,,,6944
,5983,,,,7008
,3424,,,,6976
,5984,,,,6944
,3552,,,,7008
,17280,,,,7008
,6400,,,,7744
,3488,,,,7680
,6175,,,,7712
,3488,,,,7713
,6015,,,,7744
,3392,,,,7712
,16864,,,,7681
,5952,,,,7744
,3487,,,,7040
,5920,,,,7007
,3392,,,,7072
,5952,,,,7008
,3457,,,,7040
,16608,,,,7008
,6111,,,,7039
,3456,,,,7040
,6207,,,,6976
,3456,,,,6944
,5760,,,,7008
,3488,,,,6944
,16768,,,,6944
,5856,,,,6912
,3392,,,,6976
,6176,,,,6912
,3456,,,,7008
,6080,,,,6816
,3424,,,,6816
,16768,,,,6879
,6176,,,,6912
,3424,,,,6784
,6048,,,,6784
,3456,,,,6816
,5856,,,,7008
,3456,,,,6912
,16704,,,,6976
,6111,,,,6943
,3456,,,,6976
,6176,,,,6944
,3456,,,,7008
,5888,,,,6912
,3424,,,,7072
,16448,,,,6976
,6432,,,,7008
,3424,,,,6975
,6144,,,,7040
,3424,,,,6976
,5728,,,,7008
,3456,,,,7008
,16959,,,,6623
,5984,,,,6560
,3551,,,,6623
,6144,,,,6624
,3585,,,,6592
,5792,,,,6624
,3520,,,,6624
,16736,,,,6624
,6175,,,,6624
,3488,,,,6655
,5984,,,,6656
,3424,,,,6624
,5888,,,,6656
,3488,,,,6688
,16576,,,,6656
,5984,,,,6687
,3457,,,,6976
,6049,,,,6976
,3456,,,,6943
,5856,,,,6944
,3456,,,,6944
,16545,,,,6944
,6016,,,,6912
,3488,,,,6976
,6016,,,,6912
,3520,,,,6785
,5920,,,,6784
,3392,,,,6816
,16608,,,,6784
,6080,,,,6912
,3520,,,,6880
,6207,,,,6816
,3488,,,,6945
,6016,,,,7040
,3424,,,,6944
,16704,,,,6976
,6048,,,,7007
,3391,,,,6976
,6112,,,,6976
,3488,,,,6976
,5984,,,,7009
,3360,,,,7040
,16352,,,,6976
,6240,,,,7008
,3488,,,,6912
,5824,,,,7040
,3423,,,,6976
,5920,,,,7039
,3424,,,,7680
,17088,,,,7712
,6080,,,,7712
,3424,,,,7680
,6112,,,,7711
,3456,,,,7712
,6016,,,,7680
,3392,,,,7744
,16800,,,,7040
,6433,,,,7008
,3456,,,,6976
,6016,,,,6976
,3488,,,,7072
,5728,,,,6976
,3488,,,,6975
,16511,,,,6976
,6016,,,,7008
,3456,,,,6976
,6113,,,,6976
,3455,,,,6975
,5920,,,,6976
,3456,,,,7009
,16864,,,,6944
,6176,,,,6976
,3456,,,,7744
,5920,,,,7776
,3456,,,,7744
,5791,,,,7744
,3360,,,,7712
,16768,,,,7776
,5984,,,,7776
,3488,,,,7712
,5888,,,,6976
,3424,,,,6976
,5791,,,,6944
,3392,,,,6944
,16992,,,,6943
,5856,,,,6944
,3520,,,,6976
,6016,,,,6944
,3424,,,,7071
,5920,,,,6976
,3456,,,,7040
,16736,,,,7008
,6176,,,,7040
,3520,,,,6976
,5728,,,,7040
,3392,,,,6976
,6048,,,,6976
,3424,,,,6976
,16768,,,,7008
,5984,,,,7009
,3424,,,,7040
,5952,,,,7008
,3456,,,,7009
,5792,,,,6976
,3488,,,,7040
,16320,,,,7008
,5952,,,,6879
,3456,,,,7008
,6176,,,,7040
,3424,,,,6976
,5952,,,,7007
,3424,,,,7008
,16799,,,,6944
,6400,,,,6880
,3424,,,,6944
,5855,,,,6912
,3456,,,,6912
,5952,,,,6880
,3456,,,,6848
,16608,,,,6912
,5953,,,,7840
,3392,,,,7840
,5921,,,,7776
,3456,,,,7808
,5920,,,,7839
,3552,,,,7840
,17216,,,,7776
,6047,,,,7872
,3424,,,,6688
,6176,,,,6689
,3488,,,,6688
,5952,,,,6720
,3424,,,,6688
,16992,,,,6689
,6016,,,,6656
,3456,,,,6688
,6336,,,,6687
,3487,,,,6624
,5824,,,,6689
,3425,,,,6656
,16416,,,,6720
,6080,,,,6656
,3487,,,,6656
,5920,,,,6688
,3487,,,,7008
,5888,,,,6976
,3456,,,,7008
,16512,,,,6976
,5985,,,,6976
,3424,,,,6976
,5887,,,,7008
,3392,,,,6976
,5855,,,,7007
,3423,,,,6944
,17312,,,,7008
,6016,,,,6945
,3487,,,,7008
,5856,,,,6976
,3456,,,,6976
,5920,,,,6943
,3457,,,,7009
,16511,,,,6944
,5984,,,,7008
,3456,,,,6976
,6015,,,,6944
,3456,,,,6944
,5888,,,,7008
,3455,,,,6944
,16512,,,,7712
,6112,,,,7680
,3487,,,,7680
,6176,,,,7712
,3615,,,,7647
,5696,,,,7711
,3424,,,,7680
,16705,,,,7712
,6176,,,,7040
,3456,,,,7008
,6048,,,,7072
,3424,,,,7040
,5920,,,,7040
,3456,,,,7072
,17184,,,,7040
,6048,,,,7040
,3488,,,,6976
,6016,,,,6976
,3424,,,,7040
,5888,,,,7007
,3488,,,,6976
,16832,,,,7008
,6176,,,,6976
,3456,,,,7008
,5791,,,,7616
,3391,,,,7680
,6241,,,,7680
,3520,,,,7680
,16640,,,,7711
,6208,,,,7712
,3456,,,,7679
,6016,,,,7680
,3456,,,,7680
,5824,,,,7713
,3487,,,,7713
,16352,,,,7712
,6047,,,,7712
,3424,,,,7680
,6207,,,,7680
,3456,,,,7679
,5729,,,,7040
,3456,,,,7071
,16672,,,,7072
,6080,,,,7040
,3488,,,,7040
,5984,,,,7007
,3392,,,,7040
,5600,,,,7007
,3425,,,,7648
,16768,,,,7649
,6080,,,,7648
,3424,,,,7680
,6016,,,,7648
,3392,,,,7649
,5824,,,,7648
,3456,,,,7648
,16576,,,,7008
,6272,,,,7072
,3424,,,,6976
,5823,,,,7007
,3456,,,,6976
,5792,,,,7040
,3360,,,,7040
,16736,,,,7041
,6112,,,,7744
,3392,,,,7776
,5984,,,,7776
,3456,,,,7776
,5825,,,,7744
,3424,,,,7744
,16352,,,,7744
,6112,,,,7776
,3488,,,,6976
,5664,,,,6976
,3423,,,,6912
,5728,,,,7008
,3488,,,,6944
,16192,,,,7008
,6176,,,,6976
,3488,,,,7008
,5952,,,,7007
,3391,,,,7040
,5760,,,,7040
,3488,,,,7040
,16448,,,,6976
,6112,,,,7071
,3392,,,,7072
,6208,,,,7072
,3392,,,,6848
,6080,,,,6720
,3424,,,,6720
,17024,,,,6816
,6304,,,,6689
,3456,,,,6720
,6336,,,,6752
,3456,,,,6880
,5824,,,,6976
,3488,,,,7008
,16992,,,,6976
,6080,,,,6976
,3423,,,,6912
,6112,,,,7009
,3456,,,,7008
,5920,,,,7040
,3423,,,,7744
,16609,,,,7744
,6144,,,,7712
,3423,,,,7744
,6048,,,,7776
,3425,,,,7808
,5856,,,,7712
,3456,,,,7776
,16352,,,,7776
,5984,,,,7776
,3488,,,,7744
,5920,,,,7712
,3488,,,,7711
,5792,,,,7712
,3424,,,,7776
,16352,,,,7713
,5920,,,,6976
,3423,,,,6944
,6112,,,,7008
,3424,,,,6976
,5920,,,,7008
,3392,,,,6944
,17407,,,,6976
,6273,,,,6944
,3424,,,,7744
,6336,,,,7712
,3456,,,,7775
,5887,,,,7744
,3488,,,,7712
,16704,,,,7647
,6016,,,,7744
,3391,,,,7712
,6048,,,,6880
,3393,,,,6720
,5888,,,,6976
,3392,,,,6944
,16415,,,,6944
,6176,,,,6816
,3456,,,,6816
,5984,,,,6943
,3424,,,,7008
,5952,,,,7008
,3488,,,,7040
,16608,,,,7072
,5919,,,,7008
,3424,,,,7008
,5984,,,,7008
,3424,,,,7008
,5856,,,,6880
,3360,,,,6720
,16640,,,,6752
,6112,,,,6880
,3456,,,,6720
,5887,,,,6752
,3392,,,,6752
,5983,,,,6720
,3360,,,,7072
,16576,,,,7040
,6048,,,,7072
,3425,,,,7072
,6047,,,,7040
,3489,,,,7008
,5920,,,,7040
,3391,,,,7072
,16544,,,,6976
,6016,,,,6944
,3424,,,,6912
,6048,,,,6943
,3424,,,,7008
,5920,,,,6944
,3457,,,,7009
,17024,,,,6912
,5952,,,,7807
,3425,,,,7840
,6048,,,,7808
,3456,,,,7840
,6272,,,,7807
,3456,,,,7840
,16448,,,,7872
,6143,,,,7840
,3424,,,,6944
,6111,,,,6911
,3360,,,,7008
,5887,,,,6913
,3360,,,,7007
,16575,,,,6944
,5984,,,,6976
,3425,,,,6945
,5984,,,,7743
,3360,,,,7744
,6048,,,,7744
,3456,,,,7744
,16448,,,,7680
,6112,,,,7776
,3392,,,,7776
,5984,,,,7745
,3488,,,,6880
,5856,,,,6689
,3488,,,,6880
,16545,,,,6912
,5920,,,,6752
,3424,,,,6752
,6112,,,,6752
,3392,,,,6753
,6112,,,,7808
,3392,,,,7743
,16960,,,,7776
,6112,,,,7808
,3456,,,,7775
,6016,,,,7776
,3488,,,,7776
,5824,,,,7744
,3424,,,,6944
,16992,,,,6976
,5952,,,,6944
,3392,,,,6944
,6080,,,,6944
,3456,,,,6976
,5760,,,,6912
,3457,,,,7008
,16576,,,,7840
,6048,,,,7839
,3456,,,,7840
,6112,,,,7840
,3456,,,,7840
,5888,,,,7808
,3488,,,,7807
,16512,,,,7809
,5984,,,,6976
,3489,,,,7008
,6016,,,,7008
,3424,,,,7073
,5824,,,,7008
,3423,,,,7008
,16800,,,,6976
,6240,,,,7040
,3488,,,,6912
,6080,,,,7008
,3424,,,,6817
,6048,,,,7009
,3456,,,,6976
,17503,,,,6943
,6208,,,,7008
,3456,,,,6784
,6144,,,,7808
,3456,,,,7775
,5920,,,,7840
,3424,,,,7776
,16831,,,,7872
,6176,,,,7808
,3424,,,,7807
,6080,,,,7808
,3456,,,,6912
,5984,,,,6752
,3456,,,,6720
,17184,,,,6784
,6113,,,,6721
,3392,,,,6688
,5984,,,,6688
,3456,,,,6816
,5888,,,,7808
,3424,,,,7808
,16831,,,,7808
,5984,,,,7872
,3424,,,,7872
,6080,,,,7840
,3520,,,,7808
,5920,,,,7840
,3552,,,,6624
,16256,,,,6560
,5920,,,,6688
,3425,,,,6624
,6080,,,,6591
,3425,,,,6592
,5728,,,,6591
,3392,,,,6592
,16448,,,,6944
,6048,,,,6784
,3392,,,,6912
,5920,,,,6785
,3488,,,,6816
,5792,,,,6784
,3424,,,,6784
,16416,,,,6784
,5952,,,,6880
,3424,,,,6848
,5888,,,,6720
,3488,,,,6848
,5792,,,,6752
,3488,,,,6816
,16704,,,,6720
,6048,,,,6784
,3424,,,,7680
,6016,,,,7680
,3424,,,,7712
,5855,,,,7679
,3424,,,,7744
,16448,,,,7680
,6143,,,,7680
,3424,,,,7712
,5983,,,,7072
,3392,,,,7104
,5888,,,,7040
,3392,,,,7040
,17120,,,,7040
,6431,,,,7008
,3424,,,,7072
,6112,,,,7040
,3489,,,,6911
,5664,,,,6688
,3424,,,,6752
,17248,,,,6784
,6048,,,,6880
,3392,,,,6720
,5888,,,,6720
,3423,,,,6881
,5984,,,,7744
,3455,,,,7712
,17056,,,,7712
,5984,,,,7712
,3457,,,,7680
,6208,,,,7679
,3424,,,,7680
,5952,,,,7712
,3488,,,,6848
,16543,,,,6752
,6175,,,,6816
,3456,,,,6784
,6144,,,,6688
,3456,,,,6753
,5920,,,,6784
,3424,,,,6751
,16992,,,,6944
,6272,,,,6944
,3424,,,,6976
,6336,,,,7008
,3456,,,,6912
,5792,,,,6976
,3456,,,,6944
,16960,,,,6944
,5984,,,,6912
,3456,,,,7008
,5824,,,,6943
,3456,,,,6976
,5728,,,,6944
,3488,,,,7008
,16768,,,,6912
,6080,,,,6943
,3424,,,,7008
,6272,,,,7041
,3456,,,,7039
,5792,,,,7040
,3456,,,,6976
,16928,,,,7072
,6080,,,,6976
,3456,,,,7072
,6016,,,,6944
,3391,,,,7009
,5792,,,,7008
,3423,,,,7040
,17056,,,,6944
,6016,,,,7009
,3392,,,,6816
,5792,,,,6912
,3392,,,,7744
,6144,,,,7744
,3425,,,,7744
,16960,,,,7744
,6112,,,,7712
,3489,,,,7712
,6240,,,,7711
,3424,,,,7776
,5856,,,,6624
,3425,,,,6656
,16608,,,,6624
,6016,,,,6624
,3488,,,,6624
,6080,,,,6687
,3424,,,,6656
,6112,,,,6656
,3456,,,,6976
,16576,,,,7008
,6016,,,,6976
,3457,,,,6944
,6080,,,,6912
,3456,,,,6976
,5728,,,,6976
,3360,,,,6943
,17312,,,,6848
,6016,,,,6912
,3488,,,,6912
,5887,,,,6912
,3424,,,,6848
,5920,,,,6912
,3424,,,,6880
,16576,,,,6912
,5984,,,,7840
,3424,,,,7808
,6016,,,,7840
,3520,,,,7808
,5888,,,,7808
,3456,,,,7807
,16768,,,,7776
,6112,,,,7840
,3552,,,,6688
,6016,,,,6656
,3424,,,,6656
,5984,,,,6625
,3456,,,,6656
,16608,,,,6688
,6048,,,,6688
,3424,,,,6689
,5888,,,,7744
,3392,,,,7807
,6048,,,,7776
,3457,,,,7744
,16768,,,,7744
,6016,,,,7776
,3456,,,,7712
,5887,,,,7776
,3424,,,,7008
,6079,,,,6880
,3424,,,,7040
,16832,,,,6976
,6049,,,,7007
,3360,,,,7008
,5856,,,,7040
,3456,,,,6975
,5792,,,,7776
,3488,,,,7840
,16864,,,,7808
,6048,,,,7776
,3424,,,,7776
,6176,,,,7775
,3424,,,,7776
,5919,,,,7776
,3520,,,,6976
,16447,,,,7040
,6175,,,,7072
,3424,,,,7040
,6112,,,,7071
,3424,,,,7008
,5728,,,,7040
,3424,,,,7040
,16320,,,,7008
,6336,,,,7008
,3424,,,,6975
,6048,,,,6944
,3391,,,,6975
,5792,,,,7007
,3392,,,,6943
,16576,,,,7009
,6112,,,,6944
,3489,,,,6816
,5952,,,,6816
,3392,,,,6816
,5952,,,,6816
,3424,,,,6848
,16896,,,,6816
,5952,,,,6816
,3488,,,,7583
,5984,,,,7680
,3424,,,,7680
,6144,,,,7616
,3425,,,,7712
,16609,,,,7680
,5952,,,,7680
,3456,,,,7648
,6240,,,,6944
,3456,,,,6976
,5695,,,,7008
,3456,,,,6976
,17056,,,,6944
,6080,,,,6944
,3424,,,,6944
,6080,,,,6911
,3488,,,,7712
,6048,,,,7712
,3424,,,,7680
,16960,,,,7712
,6112,,,,7744
,3424,,,,7744
,5921,,,,7712
,3424,,,,7712
,6112,,,,7040
,3392,,,,7040
,16704,,,,7072
,6016,,,,7040
,3488,,,,7072
,6207,,,,7040
,3424,,,,7072
,5920,,,,7073
,3456,,,,6976
,16512,,,,7008
,6113,,,,6976
,3424,,,,6976
,6047,,,,7007
,3424,,,,6944
,5793,,,,7008
,3424,,,,6976
,16768,,,,6943
,5984,,,,6816
,3489,,,,6816
,5952,,,,6816
,3391,,,,6784
,5920,,,,6880
,3456,,,,6816
,16768,,,,6784
,5952,,,,6943
,3455,,,,6944
,6048,,,,6976
,3423,,,,6880
,6112,,,,7008
,3488,,,,7008
,16800,,,,6944
,6112,,,,6944
,3424,,,,7007
,6176,,,,7040
,3456,,,,7072
,5760,,,,7072
,3488,,,,7072
,17248,,,,7040
,6112,,,,7040
,3455,,,,7007
,5856,,,,6624
,3489,,,,6656
,6112,,,,6592
,3392,,,,6624
,16544,,,,6656
,6208,,,,6656
,3489,,,,6591
,5824,,,,6623
,3456,,,,6720
,5920,,,,6655
,3489,,,,6687
,16928,,,,6655
,6496,,,,6656
,3424,,,,6624
,6016,,,,6688
,3424,,,,6688
,5855,,,,7008
,3456,,,,7008
,17376,,,,7008
,6176,,,,7009
,3423,,,,7007
,5920,,,,6943
,3488,,,,7008
,5920,,,,7008
,3424,,,,6976
,16672,,,,6848
,6016,,,,6816
,3455,,,,6847
,6016,,,,6816
,3456,,,,6816
,6144,,,,6816
,3455,,,,6784
,16479,,,,6976
,6240,,,,7008
,3391,,,,7008
,5856,,,,7007
,3424,,,,6976
,5792,,,,6976
,3456,,,,7008
,16640,,,,6976
,6176,,,,7040
,3487,,,,7008
,6016,,,,7008
,3425,,,,7008
,5824,,,,7008
,3393,,,,7040
,16992,,,,7040
,6112,,,,6881
,3424,,,,7680
,6080,,,,7680
,3424,,,,7648
,5792,,,,7712
,3392,,,,7712
,17152,,,,7616
,6208,,,,7648
,3456,,,,7711
,6144,,,,6816
,3456,,,,6976
,5888,,,,6881
,3424,,,,7008
,16800,,,,6976
,6208,,,,7008
,3488,,,,7008
,6112,,,,6976
,3488,,,,6912
,5856,,,,6976
,3391,,,,6912
,16448,,,,7009
,6144,,,,6944
,3456,,,,6976
,6208,,,,6912
,3360,,,,7008
,5952,,,,7744
,3392,,,,7744
,16832,,,,7744
,5919,,,,7776
,3488,,,,7743
,5920,,,,7743
,3360,,,,7744
,5728,,,,7744
,3424,,,,6976
,17056,,,,7008
,6400,,,,6976
,3456,,,,6976
,5952,,,,7007
,3456,,,,6976
,5727,,,,7008
,3424,,,,7008
,17024,,,,7040
,6080,,,,7073
,3424,,,,7040
,5888,,,,7008
,3488,,,,7041
,5824,,,,7072
,3360,,,,7040
,16672,,,,7040
,6113,,,,6976
,3488,,,,7040
,5824,,,,7073
,3392,,,,7008
,5856,,,,7008
,3488,,,,7008
,16352,,,,7008
,6017,,,,7040
,3488,,,,7008
,6464,,,,7072
,3424,,,,7008
,6112,,,,7072
,3456,,,,7039
,17151,,,,7040
,6304,,,,7071
,3456,,,,7008
,6049,,,,6944
,3520,,,,6944
,5823,,,,6911
,3360,,,,6944
,16800,,,,6912
,6048,,,,6912
,3487,,,,6944
,6112,,,,6912
,3424,,,,7872
,5824,,,,7840
,3488,,,,7840
,16415,,,,7840
,5983,,,,7872
,3488,,,,7840
,5856,,,,7809
,3487,,,,7840
,5824,,,,6688
,3487,,,,6688
,16576,,,,6624
,6048,,,,6656
,3456,,,,6688
,6048,,,,6688
,3456,,,,6624
,5728,,,,6656
,3424,,,,6688
,16960,,,,6689
,6144,,,,6623
,3488,,,,6687
,6048,,,,6688
,3392,,,,6688
,5696,,,,6656
,3424,,,,6688
,16991,,,,6976
,5953,,,,6976
,3424,,,,7008
,6080,,,,6976
,3425,,,,7008
,5984,,,,6944
,3360,,,,6976
,17024,,,,7008
,6143,,,,7008
,3456,,,,6976
,5888,,,,7008
,3456,,,,6976
,6080,,,,6976
,3424,,,,6976
,16320,,,,7008
,6016,,,,6976
,3424,,,,7008
,6176,,,,7008
,3425,,,,6912
,5792,,,,7008
,3392,,,,6880
,16704,,,,7008
,6016,,,,6977
,3424,,,,6976
,6080,,,,7712
,3455,,,,7680
,5824,,,,7679
,3456,,,,7680
,16736,,,,7711
,5888,,,,7680
,3424,,,,7680
,5984,,,,7712
,3456,,,,7040
,5984,,,,7008
,3392,,,,7072
,16256,,,,7008
,6048,,,,7008
,3487,,,,6976
,5985,,,,7007
,3457,,,,6976
,5824,,,,6976
,3487,,,,6976
,17024,,,,6976
,5983,,,,6945
,3488,,,,6976
,6080,,,,6943
,3392,,,,6976
,5888,,,,6944
,3360,,,,7712
,16896,,,,7680
,6048,,,,7712
,3456,,,,7648
,5952,,,,7712
,3361,,,,7712
,5792,,,,7713
,3488,,,,7680
,16703,,,,7713
,6272,,,,7680
,3488,,,,7680
,5919,,,,7712
,3488,,,,7680
,5760,,,,7648
,3487,,,,7680
,16703,,,,7680
,6079,,,,7040
,3424,,,,6943
,5985,,,,7040
,3424,,,,7008
,5952,,,,7040
,3392,,,,6976
,17184,,,,7040
,6049,,,,6975
,3424,,,,7712
,6176,,,,7744
,3456,,,,7680
,5919,,,,7712
,3392,,,,7712
,16160,,,,7712
,6176,,,,7712
,3424,,,,7712
,5984,,,,7072
,3392,,,,7008
,5824,,,,7040
,3424,,,,7040
,16543,,,,6976
,5920,,,,7040
,3456,,,,7040
,5985,,,,7072
,3488,,,,7744
,5792,,,,7744
,3488,,,,7712
,16544,,,,7744
,5984,,,,7712
,3519,,,,7712
,5856,,,,7711
,3424,,,,7712
,6112,,,,7008
,3424,,,,6976
,16416,,,,7009
,6144,,,,6976
,3424,,,,6976
,6048,,,,7008
,3456,,,,6976
,5824,,,,6944
,3424,,,,7040
,16704,,,,7072
,6304,,,,7072
,3488,,,,7071
,6080,,,,7040
,3392,,,,7007
,5952,,,,7072
,3424,,,,7040
,16960,,,,6880
,6047,,,,6784
,3488,,,,6752
,6304,,,,6752
,3456,,,,6720
,5792,,,,6720
,3424,,,,6752
,17024,,,,6720
,6016,,,,7040
,3487,,,,7008
,6624,,,,7072
,3423,,,,7008
,5888,,,,6976
,3456,,,,6976
,16544,,,,7073
,6144,,,,6976
,3424,,,,7745
,5856,,,,7745
,3425,,,,7744
,6080,,,,7713
,3423,,,,7712
,16512,,,,7712
,6048,,,,7679
,3423,,,,7712
,5856,,,,7712
,3456,,,,7744
,5792,,,,7712
,3391,,,,7744
,17023,,,,7743
,5920,,,,7744
,3425,,,,7711
,5952,,,,7744
,3392,,,,6976
,5696,,,,6976
,3424,,,,7008
,17055,,,,6976
,6144,,,,6976
,3456,,,,6976
,6048,,,,6976
,3424,,,,7008
,5824,,,,7744
,3424,,,,7744
,16768,,,,7776
